Date,Open,High,Low,Close,Adj Close,Volume
2019-09-03,52.400001525878906,52.40999984741211,51.7400016784668,52.02000045776367,45.05058670043945,4508900
2019-09-04,52.5099983215332,52.599998474121094,52.18000030517578,52.459999084472656,45.43163299560547,3031200
2019-09-05,53.130001068115234,54.06999969482422,53.09000015258789,53.27000045776367,46.133113861083984,4774500
2019-09-06,53.38999938964844,53.779998779296875,53.33000183105469,53.40999984741211,46.254356384277344,4991900
2019-09-09,53.91999816894531,55.060001373291016,53.68000030517578,54.90999984741211,47.55339431762695,5060800
2019-09-10,55.150001525878906,55.86000061035156,54.9900016784668,55.86000061035156,48.37611389160156,6414000
2019-09-11,55.81999969482422,55.970001220703125,55.13999938964844,55.95000076293945,48.454063415527344,5438100
2019-09-12,55.5,56.0,54.560001373291016,55.72999954223633,48.26353073120117,7144000
2019-09-13,56.130001068115234,56.45000076293945,55.689998626708984,56.08000183105469,48.56664276123047,5680800
2019-09-16,55.63999938964844,55.90999984741211,55.45000076293945,55.86000061035156,48.37611389160156,3880500
2019-09-17,55.29999923706055,55.93000030517578,55.040000915527344,55.900001525878906,48.410762786865234,5358400
2019-09-18,55.709999084472656,56.15999984741211,55.38999938964844,55.90999984741211,48.41941833496094,3850100
2019-09-19,56.02000045776367,56.22999954223633,55.63999938964844,55.79999923706055,48.324153900146484,3543800
2019-09-20,55.7599983215332,56.040000915527344,55.349998474121094,55.439998626708984,48.01239013671875,18203300
2019-09-23,55.08000183105469,55.77000045776367,55.04999923706055,55.68000030517578,48.220237731933594,3541800
2019-09-24,55.959999084472656,56.0,55.11000061035156,55.33000183105469,47.9171257019043,5249000
2019-09-25,55.58000183105469,55.91999816894531,55.34000015258789,55.7400016784668,48.27219772338867,3826000
2019-09-26,55.720001220703125,55.849998474121094,55.380001068115234,55.56999969482422,48.12497329711914,5115500
2019-09-27,55.529998779296875,55.779998779296875,55.06999969482422,55.43000030517578,48.369300842285156,4532500
2019-09-30,55.0,55.66999816894531,54.959999084472656,55.34000015258789,48.290767669677734,4403900
2019-10-01,55.61000061035156,55.68000030517578,53.709999084472656,53.779998779296875,46.929481506347656,5620300
2019-10-02,53.47999954223633,53.52000045776367,52.56999969482422,52.880001068115234,46.14411926269531,5346800
2019-10-03,52.720001220703125,53.06999969482422,52.08000183105469,53.04999923706055,46.2924690246582,4134700
2019-10-04,53.09000015258789,54.18000030517578,53.0,54.09000015258789,47.199989318847656,3657800
2019-10-07,53.900001525878906,54.29999923706055,53.83000183105469,53.93000030517578,47.06037521362305,3610900
2019-10-08,53.40999984741211,53.40999984741211,52.2400016784668,52.380001068115234,45.70781707763672,7799500
2019-10-09,52.72999954223633,52.849998474121094,52.29999923706055,52.61000061035156,45.90852355957031,3316600
2019-10-10,52.86000061035156,53.439998626708984,52.7400016784668,53.02000045776367,46.26629638671875,4432800
