Date,Open,High,Low,Close,Adj Close,Volume
2019-09-03,46.310001373291016,46.34000015258789,45.47999954223633,46.09000015258789,41.71074295043945,17224200
2019-09-04,46.540000915527344,46.70000076293945,46.279998779296875,46.5,42.081790924072266,17123100
2019-09-05,47.310001373291016,48.16999816894531,47.29999923706055,47.619998931884766,43.095375061035156,19243400
2019-09-06,47.58000183105469,47.77000045776367,47.099998474121094,47.150001525878906,42.67003631591797,18846100
2019-09-09,47.31999969482422,48.63999938964844,46.88999938964844,48.40999984741211,43.8103141784668,27651400
2019-09-10,48.06999969482422,48.93000030517578,48.06999969482422,48.310001373291016,43.71981430053711,25822400
2019-09-11,48.290000915527344,48.97999954223633,47.790000915527344,48.849998474121094,44.208499908447266,19190000
2019-09-12,48.52000045776367,49.08000183105469,48.220001220703125,48.650001525878906,44.027503967285156,24305900
2019-09-13,49.0099983215332,49.36000061035156,48.65999984741211,48.91999816894531,44.2718505859375,25142400
2019-09-16,48.459999084472656,49.0,48.400001525878906,48.97999954223633,44.32615661621094,17759700
2019-09-17,48.70000076293945,48.86000061035156,48.310001373291016,48.7599983215332,44.12705993652344,18346100
2019-09-18,48.630001068115234,49.209999084472656,48.43000030517578,48.93000030517578,44.28090286254883,20511700
2019-09-19,48.9900016784668,49.310001373291016,48.869998931884766,48.90999984741211,44.26280975341797,16887500
2019-09-20,49.06999969482422,49.29999923706055,48.61000061035156,48.630001068115234,44.0094108581543,30229400
2019-09-23,48.31999969482422,49.09000015258789,48.310001373291016,48.959999084472656,44.30805969238281,20603400
2019-09-24,48.97999954223633,49.220001220703125,48.470001220703125,48.650001525878906,44.027503967285156,21629300
2019-09-25,48.72999954223633,49.540000915527344,48.650001525878906,49.2599983215332,44.57954788208008,21313100
2019-09-26,49.25,49.369998931884766,48.81999969482422,48.869998931884766,44.22659683227539,19984000
2019-09-27,50.400001525878906,51.40999984741211,50.25,50.709999084472656,45.89177322387695,59467400
2019-09-30,50.77000045776367,50.849998474121094,50.060001373291016,50.439998626708984,45.647430419921875,26897100
2019-10-01,50.650001525878906,50.779998779296875,49.0,49.060001373291016,44.39855194091797,27249300
2019-10-02,48.720001220703125,49.040000915527344,48.369998931884766,48.470001220703125,43.86461639404297,23515900
2019-10-03,48.29999923706055,48.5099983215332,47.31999969482422,48.47999954223633,43.873661041259766,20212200
2019-10-04,48.65999984741211,49.25,48.529998779296875,49.209999084472656,44.534297943115234,15779500
2019-10-07,48.95000076293945,49.290000915527344,48.75,48.810001373291016,44.17230224609375,15691900
2019-10-08,48.25,48.349998474121094,47.540000915527344,47.81999969482422,43.2763786315918,19734000
2019-10-09,48.16999816894531,48.41999816894531,48.08000183105469,48.150001525878906,43.57502365112305,13467800
2019-10-10,48.33000183105469,49.06999969482422,48.15999984741211,48.650001525878906,44.027503967285156,18267800
2019-10-11,49.459999084472656,49.91999816894531,49.150001525878906,49.209999084472656,44.534297943115234,23024600
