Date,Open,High,Low,Close,Adj Close,Volume
2019-09-03,53.31999969482422,53.369998931884766,52.474998474121094,52.505001068115234,51.191497802734375,1516400
2019-09-04,53.459999084472656,53.459999084472656,52.665000915527344,52.66999816894531,51.35236358642578,3260400
2019-09-05,53.005001068115234,53.18000030517578,51.470001220703125,51.78499984741211,50.489505767822266,4577800
2019-09-06,51.994998931884766,52.790000915527344,51.994998931884766,52.154998779296875,50.850250244140625,3264600
2019-09-09,52.17499923706055,52.880001068115234,52.0,52.165000915527344,50.86000061035156,1929200
2019-09-10,52.34000015258789,52.34000015258789,51.6150016784668,51.8650016784668,50.5675048828125,1406800
2019-09-11,52.2400016784668,52.61000061035156,52.025001525878906,52.5,51.18661880493164,2880400
2019-09-12,53.095001220703125,53.15999984741211,52.32500076293945,52.459999084472656,51.14762496948242,2781000
2019-09-13,52.75,53.040000915527344,52.375,52.48500061035156,51.171993255615234,1604600
2019-09-16,52.03499984741211,52.29499816894531,51.689998626708984,51.92499923706055,50.62600326538086,1402000
2019-09-17,51.5,52.165000915527344,51.275001525878906,51.93000030517578,50.630882263183594,992200
2019-09-18,51.5,51.869998931884766,51.084999084472656,51.45500183105469,50.16776657104492,1217600
2019-09-19,51.255001068115234,51.755001068115234,51.025001525878906,51.275001525878906,49.99226760864258,1427600
2019-09-20,56.040000915527344,56.4900016784668,55.755001068115234,56.09000015258789,54.68680953979492,6198000
2019-09-23,58.5,59.2400016784668,57.72999954223633,59.18000030517578,57.69950866699219,4681600
2019-09-24,58.79999923706055,59.28499984741211,57.845001220703125,57.90999984741211,56.461280822753906,3587200
2019-09-25,57.5,57.52000045776367,56.71500015258789,57.505001068115234,56.06641387939453,4884200
2019-09-26,58.7400016784668,59.43000030517578,58.34000015258789,59.02000045776367,57.54351043701172,2947000
2019-09-27,59.7400016784668,59.75,57.790000915527344,58.25,56.79277420043945,2607800
2019-09-30,57.810001373291016,58.0,56.779998779296875,57.04999923706055,55.6227912902832,2002800
2019-10-01,57.43000030517578,57.529998779296875,56.63999938964844,57.41999816894531,55.9835319519043,1517300
2019-10-02,56.77000045776367,57.0,56.31999969482422,56.470001220703125,55.05730438232422,1754600
2019-10-03,56.720001220703125,57.63999938964844,56.470001220703125,57.619998931884766,56.178531646728516,1785700
2019-10-04,55.849998474121094,56.0,54.65999984741211,55.220001220703125,53.83857727050781,2907600
2019-10-07,54.93000030517578,55.84000015258789,54.849998474121094,55.810001373291016,54.413818359375,2183800
2019-10-08,55.63999938964844,55.939998626708984,55.54999923706055,55.93000030517578,54.53081130981445,2535600
2019-10-09,56.79999923706055,57.189998626708984,56.70000076293945,56.779998779296875,55.35954666137695,1312100
2019-10-10,56.33000183105469,56.43000030517578,55.7400016784668,56.41999816894531,55.00855255126953,1713500
2019-10-11,56.59000015258789,56.84000015258789,55.869998931884766,56.040000915527344,54.6380615234375,1011500
2019-10-14,55.84000015258789,55.97999954223633,55.36000061035156,55.810001373291016,54.413818359375,830200
2019-10-15,56.209999084472656,57.2599983215332,55.779998779296875,57.029998779296875,55.603294372558594,1673000
2019-10-16,56.91999816894531,57.54999923706055,56.540000915527344,57.33000183105469,55.89578628540039,1655300
2019-10-17,57.529998779296875,58.22999954223633,57.529998779296875,57.70000076293945,56.25653076171875,1495100
2019-10-18,57.84000015258789,58.09000015258789,56.970001220703125,57.06999969482422,55.642295837402344,1143700
