Date,Open,High,Low,Close,Adj Close,Volume
2019-09-03,4.773706912994385,4.8275861740112305,4.773706912994385,4.806034088134766,3.734762668609619,704259
2019-09-04,4.8599138259887695,4.881465911865234,4.816810131072998,4.8599138259887695,3.77663254737854,1546234
2019-09-05,5.0538787841796875,5.118534088134766,5.0538787841796875,5.06465482711792,3.9357361793518066,861834
2019-09-06,5.010776042938232,5.032328128814697,4.989223957061768,5.010776042938232,3.893866777420044,540467
2019-09-09,5.10775899887085,5.183189868927002,5.086206912994385,5.161637783050537,4.011101722717285,875475
2019-09-10,5.323276042938232,5.323276042938232,5.269396781921387,5.3125,4.128336429595947,1004282
2019-09-11,5.387930870056152,5.387930870056152,5.3125,5.344828128814697,4.153458595275879,758826
2019-09-12,5.2586212158203125,5.344828128814697,5.237069129943848,5.323276042938232,4.1367106437683105,1188211
2019-09-13,5.657328128814697,5.668103218078613,5.592671871185303,5.625,4.371179580688477,1444710
2019-09-16,5.56034517288208,5.581896781921387,5.528017044067383,5.56034517288208,4.320936679840088,886704
2019-09-17,5.4525861740112305,5.549569129943848,5.4525861740112305,5.51724100112915,4.287440776824951,729686
2019-09-18,5.51724100112915,5.5711212158203125,5.495689868927002,5.538793087005615,4.304188251495361,990176
2019-09-19,5.603447914123535,5.657328128814697,5.592671871185303,5.625,4.371179580688477,1217258
2019-09-20,5.840517044067383,5.851293087005615,5.711206912994385,5.711206912994385,4.438170909881592,3858995
2019-09-23,5.592671871185303,5.646552085876465,5.56034517288208,5.625,4.371179580688477,1230806
2019-09-24,5.592671871185303,5.592671871185303,5.495689868927002,5.51724100112915,4.287440776824951,926051
2019-09-25,5.398706912994385,5.4525861740112305,5.387930870056152,5.431034088134766,4.2204484939575195,855987
2019-09-26,5.441810131072998,5.4849138259887695,5.42025899887085,5.463362216949463,4.245571136474609,825827
2019-09-27,5.538793087005615,5.603447914123535,5.528017044067383,5.538793087005615,4.304188251495361,1445267
2019-09-30,5.56034517288208,5.5711212158203125,5.495689868927002,5.495689868927002,4.270693302154541,658045
2019-10-01,5.431034088134766,5.4525861740112305,5.3125,5.344828128814697,4.153458595275879,1600243
2019-10-02,5.215517044067383,5.215517044067383,5.150862216949463,5.161637783050537,4.011101722717285,1523126
2019-10-03,5.1724138259887695,5.20474100112915,5.10775899887085,5.183189868927002,4.027850151062012,967162
2019-10-04,5.150862216949463,5.2586212158203125,5.129310131072998,5.237069129943848,4.069719314575195,687091
2019-10-07,5.20474100112915,5.226293087005615,5.1724138259887695,5.215517044067383,4.052971363067627,740173
2019-10-08,5.032328128814697,5.06465482711792,4.989223957061768,5.032328128814697,3.9106152057647705,1115734
2019-10-09,5.06465482711792,5.075430870056152,5.010776042938232,5.043103218078613,3.9189887046813965,862298
2019-10-10,5.075430870056152,5.344828128814697,5.0538787841796875,5.323276042938232,4.1367106437683105,1848854
2019-10-11,6.217671871185303,6.228447914123535,5.926723957061768,5.969828128814697,4.639145374298096,5121168
2019-10-14,5.7974138259887695,5.905171871185303,5.775862216949463,5.862069129943848,4.555406093597412,1510877
2019-10-15,6.00215482711792,6.400862216949463,6.00215482711792,6.25,4.856866359710693,3763411
2019-10-16,6.400862216949463,6.411637783050537,6.31465482711792,6.336206912994385,4.923857688903809,3969242
2019-10-17,6.465517044067383,6.530171871185303,6.35775899887085,6.3900861740112305,4.965726852416992,2549866
2019-10-18,6.487069129943848,6.659482955932617,6.476293087005615,6.605603218078613,5.133205413818359,2616310
2019-10-21,6.76724100112915,6.81034517288208,6.691810131072998,6.7349138259887695,5.233692169189453,2007078
2019-10-22,6.648706912994385,6.756465911865234,6.573276042938232,6.62715482711792,5.1499528884887695,2853971
2019-10-23,6.605603218078613,6.6163787841796875,6.476293087005615,6.540947914123535,5.082961082458496,2413542
2019-10-24,6.336206912994385,6.35775899887085,6.174569129943848,6.271552085876465,4.873614311218262,2032784
2019-10-25,6.18534517288208,6.260776042938232,6.163793087005615,6.25,4.856866359710693,1306346
2019-10-28,6.18534517288208,6.228447914123535,6.163793087005615,6.1961212158203125,4.81499719619751,1295674
2019-10-29,6.056034088134766,6.131465911865234,6.034482955932617,6.099137783050537,4.739631652832031,1694899
2019-10-30,5.926723957061768,6.034482955932617,5.8836212158203125,5.980603218078613,4.647518634796143,1849690
2019-10-31,6.00215482711792,6.012930870056152,5.9375,5.980603218078613,4.647518634796143,1381606
2019-11-01,5.9913787841796875,6.088362216949463,5.969828128814697,6.066810131072998,4.7145094871521,2892019
2019-11-04,6.088362216949463,6.099137783050537,6.04525899887085,6.066810131072998,4.7145094871521,1919011
2019-11-05,6.088362216949463,6.099137783050537,6.023706912994385,6.056034088134766,4.706135272979736,1387546
2019-11-06,5.948276042938232,6.04525899887085,5.915947914123535,6.00215482711792,4.664266109466553,1660656
2019-11-07,6.00215482711792,6.023706912994385,5.980603218078613,5.980603218078613,4.647518634796143,1133923
2019-11-08,5.915947914123535,5.948276042938232,5.87284517288208,5.905171871185303,4.588901042938232,1071933
2019-11-11,6.174569129943848,6.228447914123535,6.14224100112915,6.18534517288208,4.806623458862305,1550874
2019-11-12,6.153017044067383,6.1961212158203125,6.1099138259887695,6.153017044067383,4.781501293182373,1012355
2019-11-13,6.088362216949463,6.174569129943848,6.0775861740112305,6.131465911865234,4.764754295349121,1388659
2019-11-14,6.14224100112915,6.1961212158203125,6.14224100112915,6.163793087005615,4.789875507354736,1812013
2019-11-15,6.260776042938232,6.325430870056152,6.228447914123535,6.239223957061768,4.84849214553833,1054301
2019-11-18,6.293103218078613,6.293103218078613,6.228447914123535,6.282328128814697,4.881988525390625,1128912
2019-11-19,6.260776042938232,6.282328128814697,6.1961212158203125,6.239223957061768,4.84849214553833,1143760
2019-11-20,6.163793087005615,6.206896781921387,6.131465911865234,6.18534517288208,4.806623458862305,894685
2019-11-21,6.174569129943848,6.18534517288208,6.131465911865234,6.163793087005615,4.789875507354736,896541
2019-11-22,6.1961212158203125,6.25,6.18534517288208,6.25,4.856866359710693,777571
2019-11-25,6.35775899887085,6.4224138259887695,6.346982955932617,6.400862216949463,4.9741010665893555,1420211
2019-11-26,6.411637783050537,6.4224138259887695,6.368534088134766,6.400862216949463,4.9741010665893555,841510
