,name,state,amount,count,symbol
6485,"American Bank, National Association",NC,1132200.0,19,AMBK
6486,"American Bank, National Association",KY,1112100.0,1,AMBK
6487,"American Bank, National Association",FL,897733.0,4,AMBK
6488,"American Bank, National Association",LA,823400.0,13,AMBK
6489,"American Bank, National Association",MA,760402.0,1,AMBK
6490,"American Bank, National Association",SC,617500.0,4,AMBK
6491,"American Bank, National Association",MO,521500.0,2,AMBK
6492,"American Bank, National Association",PA,484000.0,4,AMBK
6493,"American Bank, National Association",NJ,430000.0,11,AMBK
6494,"American Bank, National Association",AR,377900.0,10,AMBK
6495,"American Bank, National Association",WA,288127.0,6,AMBK
6496,"American Bank, National Association",GA,271900.0,1,AMBK
6497,"American Bank, National Association",WV,252800.0,3,AMBK
6498,"American Bank, National Association",CT,231400.0,4,AMBK
6499,"American Bank, National Association",MD,186900.0,3,AMBK
6500,"American Bank, National Association",MN,155850.0,4,AMBK
6501,"American Bank, National Association",RI,149400.0,3,AMBK
6502,"American Bank, National Association",SD,94200.0,2,AMBK
6503,"American Bank, National Association",VT,89100.0,1,AMBK
6504,"American Bank, National Association",OK,86600.0,2,AMBK
6505,"American Bank, National Association",ID,80400.0,1,AMBK
6506,"American Bank, National Association",NM,69000.0,1,AMBK
6507,"American Bank, National Association",KS,67000.0,3,AMBK
6508,"American Bank, National Association",ME,59000.0,1,AMBK
6509,"American Bank, National Association",NE,45700.0,3,AMBK
6510,"American Bank, National Association",TN,27200.0,3,AMBK
6511,"American Bank, National Association",IL,22100.0,2,AMBK
6512,"American Bank, National Association",AL,1000.0,1,AMBK
6513,Five Star Bank,NY,375725067.5,2939,0
6514,Five Star Bank,CA,340984550.0,1296,0
6515,Five Star Bank,FL,2553588.0,25,0
6516,Five Star Bank,NV,2461000.0,9,0
6517,Five Star Bank,VA,2064000.0,7,0
6518,Five Star Bank,TX,2023832.0,17,0
6519,Five Star Bank,SC,1699230.0,8,0
6520,Five Star Bank,WA,1372000.0,10,0
6521,Five Star Bank,PA,1273975.5,12,0
6522,Five Star Bank,CO,1124866.0,7,0
6523,Five Star Bank,AZ,977600.0,12,0
6524,Five Star Bank,IL,519200.0,7,0
6525,Five Star Bank,MD,348000.0,1,0
6526,Five Star Bank,CT,251205.0,3,0
6527,Five Star Bank,NJ,208000.0,3,0
6528,Five Star Bank,NH,192000.0,1,0
6529,Five Star Bank,HI,155000.0,1,0
6530,Five Star Bank,OR,155000.0,6,0
6531,Five Star Bank,GA,129000.0,4,0
6532,Five Star Bank,WI,121000.0,3,0
6533,Five Star Bank,IA,109000.0,1,0
6534,Five Star Bank,OH,106370.0,2,0
6535,Five Star Bank,NC,101000.0,3,0
6536,Five Star Bank,ID,92000.0,2,0
6537,Five Star Bank,MO,92000.0,2,0
6538,Five Star Bank,UT,92000.0,2,0
6539,Five Star Bank,MN,78000.0,1,0
6540,Five Star Bank,IN,68000.0,1,0
6541,Five Star Bank,MA,65000.0,2,0
6542,Five Star Bank,LA,51000.0,1,0
6543,Five Star Bank,TN,50000.0,1,0
6544,Five Star Bank,OK,22000.0,1,0
6545,River City Bank,CA,369724287.96,1039,RCBC
6546,River City Bank,GA,21045927.53,372,RCBC
6547,River City Bank,NV,2257169.43,9,RCBC
6548,River City Bank,AZ,957253.0,2,RCBC
6549,River City Bank,OR,918400.0,1,RCBC
6550,River City Bank,CO,797150.0,1,RCBC
6551,River City Bank,VA,586646.0,1,RCBC
6552,River City Bank,NY,507100.0,1,RCBC
6553,River City Bank,SC,457410.48,3,RCBC
6554,River City Bank,TN,184759.69,6,RCBC
6555,River City Bank,NJ,134642.0,2,RCBC
6556,River City Bank,TX,73464.0,1,RCBC
6557,River City Bank,AL,31125.0,2,RCBC
6558,River City Bank,NC,6347.0,1,RCBC
6559,Civista Bank,OH,365675277.95,3350,0
6560,Civista Bank,IN,20309416.56,341,0
6561,Civista Bank,KY,4712825.63,37,0
6562,Civista Bank,MI,2932466.0,21,0
6563,Civista Bank,PA,1529229.0,22,0
6564,Civista Bank,NY,750331.29,3,0
6565,Civista Bank,CA,637385.25,6,0
6566,Civista Bank,NC,365539.0,8,0
6567,Civista Bank,TX,300041.0,6,0
6568,Civista Bank,FL,275553.44,10,0
6569,Civista Bank,TN,232465.0,3,0
6570,Civista Bank,IL,119210.0,6,0
6571,Civista Bank,SC,74100.0,1,0
6572,Civista Bank,AZ,66259.5,5,0
6573,Civista Bank,GA,54411.0,4,0
6574,Civista Bank,CO,11200.0,1,0
6575,Civista Bank,WI,4300.0,1,0
6576,"Home Bank, National Association",LA,360389029.59,4553,ZION
6577,"Home Bank, National Association",TX,93216341.2,989,ZION
6578,"Home Bank, National Association",MS,20161426.3,268,ZION
6579,"Home Bank, National Association",FL,1714367.33,17,ZION
6580,"Home Bank, National Association",NY,709796.97,4,ZION
6581,"Home Bank, National Association",DC,307800.0,1,ZION
6582,"Home Bank, National Association",CA,212701.16,10,ZION
6583,"Home Bank, National Association",OR,100700.0,1,ZION
6584,"Home Bank, National Association",TN,63900.0,3,ZION
6585,"Home Bank, National Association",IL,60689.369999999995,2,ZION
6586,"Home Bank, National Association",SC,37433.33,2,ZION
6587,"Home Bank, National Association",VA,36563.54,2,ZION
6588,"Home Bank, National Association",AL,20800.0,1,ZION
6589,"Home Bank, National Association",CO,18800.0,2,ZION
6590,"Home Bank, National Association",WV,16600.0,1,ZION
6591,"Home Bank, National Association",OK,12000.0,1,ZION
6592,"Home Bank, National Association",CT,7900.0,1,ZION
6593,"Home Bank, National Association",RI,6600.0,1,ZION
6594,"Home Bank, National Association",KY,5000.0,1,ZION
6595,Texas Security Bank,TX,358314247.29,1425,0
6596,Texas Security Bank,CA,3102013.0,8,0
6597,Texas Security Bank,OK,2318687.0,10,0
6598,Texas Security Bank,GA,1679588.8399999999,4,0
6599,Texas Security Bank,AL,1507100.0,1,0
6600,Texas Security Bank,NJ,1361622.5,3,0
6601,Texas Security Bank,FL,1051210.0,4,0
6602,Texas Security Bank,NY,951451.33,6,0
6603,Texas Security Bank,PA,859300.0,2,0
6604,Texas Security Bank,CO,728083.0,5,0
6605,Texas Security Bank,VA,412500.0,2,0
6606,Texas Security Bank,AZ,211000.0,2,0
6607,Texas Security Bank,IL,171983.95,5,0
6608,Texas Security Bank,KS,160372.0,2,0
6609,Texas Security Bank,DE,118400.0,2,0
6610,Texas Security Bank,OR,79300.0,2,0
6611,Texas Security Bank,DC,39362.0,2,0
6612,Texas Security Bank,LA,29740.0,2,0
6613,Texas Security Bank,NV,17000.0,1,0
6614,"Village Bank and Trust, National Association",IL,357538127.74,1536,VBFC
6615,"Village Bank and Trust, National Association",MO,8165700.0,2,VBFC
6616,"Village Bank and Trust, National Association",MA,7103703.0,3,VBFC
6617,"Village Bank and Trust, National Association",NY,6463352.0,13,VBFC
6618,"Village Bank and Trust, National Association",TX,6399845.0,31,VBFC
6619,"Village Bank and Trust, National Association",AZ,4854591.0,6,VBFC
6620,"Village Bank and Trust, National Association",NC,4758650.0,2,VBFC
6621,"Village Bank and Trust, National Association",WA,4676445.0,2,VBFC
6622,"Village Bank and Trust, National Association",CA,4586112.5,27,VBFC
6623,"Village Bank and Trust, National Association",IN,4008327.4699999997,9,VBFC
6624,"Village Bank and Trust, National Association",MN,3358114.0,3,VBFC
6625,"Village Bank and Trust, National Association",AL,2806198.0,2,VBFC
6626,"Village Bank and Trust, National Association",WI,2693106.52,17,VBFC
6627,"Village Bank and Trust, National Association",NJ,2679195.0,8,VBFC
6628,"Village Bank and Trust, National Association",OH,2541890.0,17,VBFC
6629,"Village Bank and Trust, National Association",FL,2017472.0,4,VBFC
6630,"Village Bank and Trust, National Association",MI,1816524.0,5,VBFC
6631,"Village Bank and Trust, National Association",NH,1016283.0,11,VBFC
6632,"Village Bank and Trust, National Association",GA,995962.0,5,VBFC
6633,"Village Bank and Trust, National Association",NV,862204.0,8,VBFC
6634,"Village Bank and Trust, National Association",CT,773872.0,9,VBFC
6635,"Village Bank and Trust, National Association",CO,607114.0,5,VBFC
6636,"Village Bank and Trust, National Association",VA,395846.0,4,VBFC
6637,"Village Bank and Trust, National Association",IA,328465.0,4,VBFC
6638,"Village Bank and Trust, National Association",SC,312000.0,1,VBFC
6639,"Village Bank and Trust, National Association",VT,285231.0,4,VBFC
6640,"Village Bank and Trust, National Association",KY,253072.0,1,VBFC
6641,"Village Bank and Trust, National Association",ID,140000.0,1,VBFC
6642,"Village Bank and Trust, National Association",NM,8280.0,1,VBFC
6643,Firstrust Savings Bank,PA,356939374.4,1995,0
6644,Firstrust Savings Bank,NJ,59902336.27,191,0
6645,Firstrust Savings Bank,MD,52449471.5,248,0
6646,Firstrust Savings Bank,FL,21206786.32,33,0
6647,Firstrust Savings Bank,NY,14096219.88,34,0
6648,Firstrust Savings Bank,MN,9141400.0,2,0
6649,Firstrust Savings Bank,TX,7634324.29,17,0
6650,Firstrust Savings Bank,OR,4217200.0,2,0
6651,Firstrust Savings Bank,CA,4034927.0,21,0
6652,Firstrust Savings Bank,CO,3610100.0,20,0
6653,Firstrust Savings Bank,CT,2462035.0,5,0
6654,Firstrust Savings Bank,VA,2434519.95,16,0
6655,Firstrust Savings Bank,WA,2326772.5,11,0
6656,Firstrust Savings Bank,DE,2142356.94,14,0
6657,Firstrust Savings Bank,MI,1576600.0,1,0
6658,Firstrust Savings Bank,MA,1401792.5,5,0
6659,Firstrust Savings Bank,DC,910173.8,6,0
6660,Firstrust Savings Bank,LA,668200.0,3,0
6661,Firstrust Savings Bank,SC,629747.5,6,0
6662,Firstrust Savings Bank,NH,538880.0,3,0
6663,Firstrust Savings Bank,NM,495900.0,2,0
6664,Firstrust Savings Bank,MO,412600.0,2,0
6665,Firstrust Savings Bank,AZ,382400.0,2,0
6666,Firstrust Savings Bank,GA,357202.5,2,0
6667,Firstrust Savings Bank,IN,324100.0,2,0
6668,Firstrust Savings Bank,UT,292700.0,1,0
6669,Firstrust Savings Bank,NV,278500.0,2,0
6670,Firstrust Savings Bank,WV,258500.0,1,0
6671,Firstrust Savings Bank,OH,207500.0,3,0
6672,Firstrust Savings Bank,IL,145600.0,1,0
6673,Firstrust Savings Bank,TN,86800.0,1,0
6674,Firstrust Savings Bank,ME,79900.0,1,0
6675,Firstrust Savings Bank,VT,50400.0,1,0
6676,Firstrust Savings Bank,AR,49200.0,1,0
6677,Firstrust Savings Bank,NE,27200.0,1,0
6678,Firstrust Savings Bank,HI,20832.0,1,0
6679,Westamerica Bank,CA,355995584.47,3496,0
6680,Westamerica Bank,OH,288982.0,1,0
6681,Westamerica Bank,NV,151280.0,3,0
6682,Westamerica Bank,MI,148247.0,1,0
6683,Westamerica Bank,ID,56374.5,2,0
6684,Westamerica Bank,TX,29858.0,1,0
6685,Bank of Stockton,CA,355400219.96,3349,0
6686,Bank of Stockton,TX,321700.0,4,0
6687,Bank of Stockton,NV,315252.0,3,0
6688,Bank of Stockton,NM,283592.5,5,0
6689,Bank of Stockton,AZ,233164.5,5,0
6690,Bank of Stockton,OR,173800.0,1,0
6691,Bank of Stockton,WA,47000.0,1,0
6692,Bank of Stockton,TN,37500.0,1,0
6693,Bank of Stockton,VA,20832.5,1,0
6694,Bank of Stockton,LA,20682.5,1,0
6695,First Business Bank,WI,355231361.18,745,0
6696,First Business Bank,MO,14182098.0,75,0
6697,First Business Bank,MN,14009649.0,9,0
6698,First Business Bank,MI,11706605.0,15,0
6699,First Business Bank,KS,11286862.0,104,0
6700,First Business Bank,IL,8599677.0,12,0
6701,First Business Bank,OH,8381319.0,4,0
6702,First Business Bank,NJ,6259449.0,16,0
6703,First Business Bank,OR,6044869.0,6,0
6704,First Business Bank,CA,4820654.0,17,0
6705,First Business Bank,WA,3422708.0,7,0
6706,First Business Bank,TX,2728650.0,11,0
6707,First Business Bank,IA,2327126.0,4,0
6708,First Business Bank,CO,1728826.0,6,0
6709,First Business Bank,FL,1522732.0,14,0
6710,First Business Bank,IN,1249777.0,4,0
6711,First Business Bank,MS,1164162.0,2,0
6712,First Business Bank,NC,923130.0,8,0
6713,First Business Bank,AZ,818318.0,3,0
6714,First Business Bank,UT,647592.0,2,0
6715,First Business Bank,NY,492782.0,1,0
6716,First Business Bank,SC,486202.0,1,0
6717,First Business Bank,NH,451492.0,1,0
6718,First Business Bank,MD,424457.0,3,0
6719,First Business Bank,GA,340909.0,2,0
6720,First Business Bank,NE,338283.0,3,0
6721,First Business Bank,PA,220250.88,3,0
6722,First Business Bank,AL,210451.0,2,0
6723,First Business Bank,KY,188624.0,2,0
6724,First Business Bank,VA,172002.0,2,0
6725,First Business Bank,MT,88995.0,1,0
6726,The Farmers National Bank of Canfield,OH,352200090.97,3162,0
6727,The Farmers National Bank of Canfield,PA,85312231.38,1088,0
6728,The Farmers National Bank of Canfield,WV,2151513.28,51,0
6729,The Farmers National Bank of Canfield,NC,2129643.7199999997,4,0
6730,The Farmers National Bank of Canfield,VA,1255292.0,4,0
6731,The Farmers National Bank of Canfield,KS,1182500.0,1,0
6732,The Farmers National Bank of Canfield,MI,670414.5,1,0
6733,The Farmers National Bank of Canfield,FL,544625.06,8,0
6734,The Farmers National Bank of Canfield,TX,196900.0,2,0
6735,The Farmers National Bank of Canfield,TN,91540.68,2,0
6736,The Farmers National Bank of Canfield,KY,86880.0,2,0
6737,The Farmers National Bank of Canfield,NJ,86177.66,2,0
6738,The Farmers National Bank of Canfield,CO,37450.0,2,0
6739,The Farmers National Bank of Canfield,AZ,17266.67,2,0
6740,The Farmers National Bank of Canfield,SC,15287.0,1,0
6741,The Farmers National Bank of Canfield,CA,14447.5,1,0
6742,Cambridge Savings Bank,MA,351564305.56,1983,0
6743,Cambridge Savings Bank,NY,5436358.05,8,0
6744,Cambridge Savings Bank,FL,5372217.3,5,0
6745,Cambridge Savings Bank,NJ,4498700.0,3,0
6746,Cambridge Savings Bank,TX,3638830.0,3,0
6747,Cambridge Savings Bank,CT,3473272.5,3,0
6748,Cambridge Savings Bank,VT,2816278.62,4,0
6749,Cambridge Savings Bank,CO,1262360.5,2,0
6750,Cambridge Savings Bank,WA,1065460.01,2,0
6751,Cambridge Savings Bank,AZ,912656.0,3,0
6752,Cambridge Savings Bank,MI,803921.5,2,0
6753,Cambridge Savings Bank,NH,662900.88,16,0
6754,Cambridge Savings Bank,ME,509392.5,2,0
6755,Cambridge Savings Bank,SC,454417.0,1,0
6756,Cambridge Savings Bank,OH,327582.5,1,0
6757,Cambridge Savings Bank,DC,296438.35,2,0
6758,Cambridge Savings Bank,CA,103180.33,5,0
6759,Cambridge Savings Bank,NM,62466.66,3,0
6760,Cambridge Savings Bank,OR,11315.619999999999,2,0
6761,Cambridge Savings Bank,PR,6512.5,1,0
6762,Cambridge Savings Bank,PA,5080.0,1,0
6763,STAR Financial Bank,IN,350663700.0,2835,0
6764,STAR Financial Bank,FL,2073100.0,5,0
6765,STAR Financial Bank,AL,1336300.0,1,0
6766,STAR Financial Bank,IL,971700.0,5,0
6767,STAR Financial Bank,CA,864200.0,3,0
6768,STAR Financial Bank,OH,598900.0,10,0
6769,STAR Financial Bank,TX,158500.0,1,0
6770,STAR Financial Bank,PA,151900.0,2,0
6771,STAR Financial Bank,TN,68000.0,3,0
6772,STAR Financial Bank,GA,17600.0,2,0
6773,STAR Financial Bank,MI,13000.0,2,0
6774,STAR Financial Bank,SC,9300.0,1,0
6775,D. L. Evans Bank,ID,349659499.74,4630,0
6776,D. L. Evans Bank,UT,55175674.0,494,0
6777,D. L. Evans Bank,OR,7387496.0,109,0
6778,D. L. Evans Bank,CA,6558556.0,42,0
6779,D. L. Evans Bank,CO,3700948.0,10,0
6780,D. L. Evans Bank,NV,1770977.0,15,0
6781,D. L. Evans Bank,AZ,1437881.0,17,0
6782,D. L. Evans Bank,WA,1376561.0,17,0
6783,D. L. Evans Bank,MT,1236844.0,13,0
6784,D. L. Evans Bank,MN,461150.0,2,0
6785,D. L. Evans Bank,WY,362609.0,8,0
6786,D. L. Evans Bank,AR,300900.0,1,0
6787,D. L. Evans Bank,MO,232300.0,1,0
6788,D. L. Evans Bank,IL,193090.0,2,0
6789,D. L. Evans Bank,TX,181000.0,2,0
6790,D. L. Evans Bank,RI,119217.0,2,0
6791,D. L. Evans Bank,HI,108212.0,4,0
6792,D. L. Evans Bank,NC,106700.0,1,0
6793,D. L. Evans Bank,GA,92700.0,1,0
6794,D. L. Evans Bank,ME,54162.0,1,0
6795,D. L. Evans Bank,KS,45600.0,1,0
6796,D. L. Evans Bank,ND,20832.0,1,0
6797,D. L. Evans Bank,VA,17400.0,1,0
6798,D. L. Evans Bank,OK,12300.0,1,0
6799,D. L. Evans Bank,MD,9897.0,3,0
6800,Cathay Bank,CA,348612619.81,2339,0
6801,Cathay Bank,NY,34089454.16,377,0
6802,Cathay Bank,WA,11382023.04,98,0
6803,Cathay Bank,TX,10756622.58,95,0
6804,Cathay Bank,NJ,7397971.35,27,0
6805,Cathay Bank,IL,5220465.52,71,0
6806,Cathay Bank,NV,4920635.5,40,0
6807,Cathay Bank,MA,3025845.37,24,0
6808,Cathay Bank,NC,1918382.0,1,0
6809,Cathay Bank,CO,1353957.0,2,0
6810,Cathay Bank,MD,1088882.5,29,0
6811,Cathay Bank,GA,785731.0,7,0
6812,Cathay Bank,UT,743082.0,1,0
6813,Cathay Bank,VA,669772.55,7,0
6814,Cathay Bank,HI,546388.0,2,0
6815,Cathay Bank,OR,381689.5,2,0
6816,Cathay Bank,AZ,143429.0,2,0
6817,Cathay Bank,PA,140717.0,1,0
6818,Cathay Bank,KY,124592.0,1,0
6819,Cathay Bank,FL,106459.0,1,0
6820,Cathay Bank,DE,91262.0,1,0
6821,Cathay Bank,MI,45672.0,1,0
6822,Cathay Bank,OH,44281.0,1,0
6823,Cathay Bank,WI,27500.0,2,0
6824,Cathay Bank,IN,6355.0,1,0
6825,First Northern Bank of Dixon,CA,346826807.42,2342,0
6826,First Northern Bank of Dixon,AZ,388580.0,1,0
6827,First Northern Bank of Dixon,NV,326967.0,1,0
6828,First Northern Bank of Dixon,NJ,77243.0,1,0
6829,First Northern Bank of Dixon,MD,60504.5,2,0
6830,Commercial Bank of California,CA,345755786.51,1348,0
6831,Commercial Bank of California,NY,9169147.72,28,0
6832,Commercial Bank of California,NJ,8721411.38,12,0
6833,Commercial Bank of California,CO,7066068.48,8,0
6834,Commercial Bank of California,SC,5446592.95,6,0
6835,Commercial Bank of California,AZ,1708819.0,10,0
6836,Commercial Bank of California,WV,1302138.28,1,0
6837,Commercial Bank of California,RI,1178960.0,1,0
6838,Commercial Bank of California,GA,1168148.19,5,0
6839,Commercial Bank of California,TX,759997.25,9,0
6840,Commercial Bank of California,DC,571893.0,1,0
6841,Commercial Bank of California,IN,562100.0,1,0
6842,Commercial Bank of California,NV,484183.0,4,0
6843,Commercial Bank of California,NM,284748.19,7,0
6844,Commercial Bank of California,OR,265179.51,5,0
6845,Commercial Bank of California,FL,264418.52,7,0
6846,Commercial Bank of California,MD,264240.0,2,0
6847,Commercial Bank of California,MI,165462.0,2,0
6848,Commercial Bank of California,IL,143280.0,2,0
6849,Commercial Bank of California,CT,117000.0,1,0
6850,Commercial Bank of California,OK,61680.0,2,0
6851,Commercial Bank of California,VA,33265.15,1,0
6852,Commercial Bank of California,UT,3125.0,1,0
6853,Heartland Bank and Trust Company,IL,344705931.13,5220,0
6854,Heartland Bank and Trust Company,IA,16049548.15,269,0
6855,Heartland Bank and Trust Company,WI,3677010.0,67,0
6856,Heartland Bank and Trust Company,NY,1480000.0,8,0
6857,Heartland Bank and Trust Company,CO,1326700.0,5,0
6858,Heartland Bank and Trust Company,MO,1204040.0,31,0
6859,Heartland Bank and Trust Company,TX,1056500.0,5,0
6860,Heartland Bank and Trust Company,IN,864700.0,22,0
6861,Heartland Bank and Trust Company,FL,826900.0,20,0
6862,Heartland Bank and Trust Company,PA,681300.0,3,0
6863,Heartland Bank and Trust Company,KY,579100.0,6,0
6864,Heartland Bank and Trust Company,MI,569100.0,5,0
6865,Heartland Bank and Trust Company,TN,371400.0,5,0
6866,Heartland Bank and Trust Company,GA,324700.0,3,0
6867,Heartland Bank and Trust Company,CA,322900.0,9,0
6868,Heartland Bank and Trust Company,OH,297500.0,4,0
6869,Heartland Bank and Trust Company,NC,269000.0,1,0
6870,Heartland Bank and Trust Company,KS,134800.0,1,0
6871,Heartland Bank and Trust Company,AZ,60700.0,2,0
6872,Heartland Bank and Trust Company,SC,39000.0,1,0
6873,Heartland Bank and Trust Company,UT,32600.0,2,0
6874,Heartland Bank and Trust Company,PR,31000.0,2,0
6875,Heartland Bank and Trust Company,MT,20800.0,1,0
6876,Heartland Bank and Trust Company,WA,4000.0,1,0
6877,"First Mid Bank & Trust, National Association",IL,344287967.75,4628,ZION
6878,"First Mid Bank & Trust, National Association",MO,133777824.16,1016,ZION
6879,"First Mid Bank & Trust, National Association",TX,31774187.83,169,ZION
6880,"First Mid Bank & Trust, National Association",IN,11122636.5,223,ZION
6881,"First Mid Bank & Trust, National Association",CA,1911316.8,32,ZION
6882,"First Mid Bank & Trust, National Association",FL,1432822.33,32,ZION
6883,"First Mid Bank & Trust, National Association",IA,1382890.0,7,ZION
6884,"First Mid Bank & Trust, National Association",MD,1119023.95,4,ZION
6885,"First Mid Bank & Trust, National Association",NE,881058.0,6,ZION
6886,"First Mid Bank & Trust, National Association",MN,825309.74,11,ZION
6887,"First Mid Bank & Trust, National Association",NV,546395.0,5,ZION
6888,"First Mid Bank & Trust, National Association",UT,522614.0,4,ZION
6889,"First Mid Bank & Trust, National Association",WA,498880.68,10,ZION
6890,"First Mid Bank & Trust, National Association",KS,494756.31,3,ZION
6891,"First Mid Bank & Trust, National Association",WI,479772.0,7,ZION
6892,"First Mid Bank & Trust, National Association",NY,428716.95,14,ZION
6893,"First Mid Bank & Trust, National Association",OH,427929.63,8,ZION
6894,"First Mid Bank & Trust, National Association",NJ,313654.75,18,ZION
6895,"First Mid Bank & Trust, National Association",AZ,301550.0,4,ZION
6896,"First Mid Bank & Trust, National Association",CO,269802.0,3,ZION
6897,"First Mid Bank & Trust, National Association",KY,232566.0,4,ZION
6898,"First Mid Bank & Trust, National Association",MI,223383.02,6,ZION
6899,"First Mid Bank & Trust, National Association",GA,207554.79,5,ZION
6900,"First Mid Bank & Trust, National Association",NC,201649.88,3,ZION
6901,"First Mid Bank & Trust, National Association",SC,138352.84,12,ZION
6902,"First Mid Bank & Trust, National Association",TN,136608.0,3,ZION
6903,"First Mid Bank & Trust, National Association",WY,128133.33,2,ZION
6904,"First Mid Bank & Trust, National Association",OR,91817.5,2,ZION
6905,"First Mid Bank & Trust, National Association",NM,90601.0,2,ZION
6906,"First Mid Bank & Trust, National Association",VA,66114.34,4,ZION
6907,"First Mid Bank & Trust, National Association",OK,63400.0,2,ZION
6908,"First Mid Bank & Trust, National Association",PA,61709.57,3,ZION
6909,"First Mid Bank & Trust, National Association",DC,54063.29,2,ZION
6910,"First Mid Bank & Trust, National Association",MT,20833.33,1,ZION
6911,"First Mid Bank & Trust, National Association",MA,20833.33,1,ZION
6912,"First Mid Bank & Trust, National Association",LA,20833.33,1,ZION
6913,"First Mid Bank & Trust, National Association",ND,20832.0,1,ZION
6914,"First Mid Bank & Trust, National Association",CT,20800.0,1,ZION
6915,"First Mid Bank & Trust, National Association",MS,9736.45,1,ZION
6916,"First Mid Bank & Trust, National Association",AL,8432.5,1,ZION
6917,Texas Partners Bank,TX,344123871.77,2099,0
6918,Texas Partners Bank,AZ,3902900.0,1,0
6919,Texas Partners Bank,CA,2366976.89,9,0
6920,Texas Partners Bank,VA,1126811.82,5,0
6921,Texas Partners Bank,MD,682200.0,2,0
6922,Texas Partners Bank,GA,550700.0,1,0
6923,Texas Partners Bank,NV,384383.75,6,0
6924,Texas Partners Bank,NC,347990.0,2,0
6925,Texas Partners Bank,CO,267267.0,3,0
6926,Texas Partners Bank,OK,254877.0,4,0
6927,Texas Partners Bank,FL,251100.0,2,0
6928,Texas Partners Bank,NM,195111.1,2,0
6929,Texas Partners Bank,SC,176500.0,1,0
6930,Texas Partners Bank,NY,145700.0,2,0
6931,Texas Partners Bank,MO,96952.1,1,0
6932,Texas Partners Bank,AL,75200.0,1,0
6933,Texas Partners Bank,WA,52209.0,2,0
6934,Texas Partners Bank,NJ,20385.0,1,0
6935,Texas Partners Bank,NE,17500.0,2,0
6936,Texas Partners Bank,OH,3000.0,1,0
6937,Oak Valley Community Bank,CA,342368885.91,2575,0
6938,Oak Valley Community Bank,NV,1884546.43,8,0
6939,Oak Valley Community Bank,NY,205869.6,1,0
6940,Oak Valley Community Bank,IL,175762.5,1,0
6941,Oak Valley Community Bank,ID,128400.0,2,0
6942,Oak Valley Community Bank,TN,125837.5,1,0
6943,Oak Valley Community Bank,MO,39575.0,1,0
6944,Oak Valley Community Bank,GA,31250.0,1,0
6945,Oak Valley Community Bank,NM,8678.59,2,0
6946,Oak Valley Community Bank,TX,2314.12,2,0
6947,"CRF Small Business Loan Company, LLC",CA,341445509.0,1060,BTM
6948,"CRF Small Business Loan Company, LLC",NY,90917954.5,258,BTM
6949,"CRF Small Business Loan Company, LLC",IL,34749639.0,533,BTM
6950,"CRF Small Business Loan Company, LLC",MI,22152976.5,420,BTM
6951,"CRF Small Business Loan Company, LLC",MA,19521500.0,48,BTM
6952,"CRF Small Business Loan Company, LLC",MN,16251866.0,285,BTM
6953,"CRF Small Business Loan Company, LLC",FL,14020520.0,138,BTM
6954,"CRF Small Business Loan Company, LLC",OH,13270043.0,359,BTM
6955,"CRF Small Business Loan Company, LLC",OR,12811000.0,39,BTM
6956,"CRF Small Business Loan Company, LLC",NJ,12142653.0,71,BTM
6957,"CRF Small Business Loan Company, LLC",TX,8448135.0,120,BTM
6958,"CRF Small Business Loan Company, LLC",DC,8401698.0,32,BTM
6959,"CRF Small Business Loan Company, LLC",PA,8323938.0,144,BTM
6960,"CRF Small Business Loan Company, LLC",WA,7733633.0,135,BTM
6961,"CRF Small Business Loan Company, LLC",CT,5685100.0,7,BTM
6962,"CRF Small Business Loan Company, LLC",RI,5665081.0,187,BTM
6963,"CRF Small Business Loan Company, LLC",UT,3683100.0,39,BTM
6964,"CRF Small Business Loan Company, LLC",MO,3145700.0,106,BTM
6965,"CRF Small Business Loan Company, LLC",KS,2613400.0,9,BTM
6966,"CRF Small Business Loan Company, LLC",CO,2553600.0,29,BTM
6967,"CRF Small Business Loan Company, LLC",WI,1467900.0,36,BTM
6968,"CRF Small Business Loan Company, LLC",GA,1433000.0,32,BTM
6969,"CRF Small Business Loan Company, LLC",AZ,1128100.0,10,BTM
6970,"CRF Small Business Loan Company, LLC",NC,1127966.0,83,BTM
6971,"CRF Small Business Loan Company, LLC",IN,1124957.5,34,BTM
6972,"CRF Small Business Loan Company, LLC",VA,842200.0,15,BTM
6973,"CRF Small Business Loan Company, LLC",NH,729400.0,32,BTM
6974,"CRF Small Business Loan Company, LLC",NV,663700.0,13,BTM
6975,"CRF Small Business Loan Company, LLC",AR,633500.0,5,BTM
6976,"CRF Small Business Loan Company, LLC",MD,548400.0,13,BTM
6977,"CRF Small Business Loan Company, LLC",LA,490400.0,8,BTM
6978,"CRF Small Business Loan Company, LLC",SD,481800.0,32,BTM
6979,"CRF Small Business Loan Company, LLC",NM,417400.0,7,BTM
6980,"CRF Small Business Loan Company, LLC",AK,384400.0,1,BTM
6981,"CRF Small Business Loan Company, LLC",WY,179600.0,5,BTM
6982,"CRF Small Business Loan Company, LLC",MT,179400.0,1,BTM
6983,"CRF Small Business Loan Company, LLC",NE,161300.0,23,BTM
6984,"CRF Small Business Loan Company, LLC",SC,142600.0,7,BTM
6985,"CRF Small Business Loan Company, LLC",AL,126800.0,8,BTM
6986,"CRF Small Business Loan Company, LLC",KY,96300.0,9,BTM
